lat,lon,timestamp,datetime,temp,pressure,humidity,wind_speed,wind_deg,weather
55.8048,-119.271617,1722898800,2024-08-05 23:00:00,286.24,1022,88,2.05,25,light rain
52.754533,-116.329833,1722016800,2024-07-26 18:00:00,287.52,1008,41,5.3,263,overcast clouds
58.019717,-116.783333,1720656000,2024-07-11 00:00:00,301.49,1001,46,5.65,186,light rain
58.674833,-115.026333,1720717200,2024-07-11 17:00:00,294.8,1004,41,4.75,240,scattered clouds
55.547467,-110.903533,1726056000,2024-09-11 12:00:00,282.52,1014,60,1.02,99,overcast clouds
54.443462,-117.481078,1721430000,2024-07-19 23:00:00,305.13,1011,28,6.54,122,clear sky
59.0959,-119.496067,1723176000,2024-08-09 04:00:00,291.88,1018,46,2.5,118,clear sky
57.895667,-115.1405,1720926000,2024-07-14 03:00:00,291.91,1011,51,1.19,114,scattered clouds
54.972717,-115.02005,1723575600,2024-08-13 19:00:00,297.01,1006,43,1.81,349,clear sky
51.47235,-114.73275,1722801600,2024-08-04 20:00:00,297.91,1013,47,3.57,123,overcast clouds
55.494283,-119.722867,1721433600,2024-07-20 00:00:00,292.24,1018,93,8.49,278,moderate rain
56.0625,-110.4875,1719878400,2024-07-02 00:00:00,295.2,1004,48,3.43,194,overcast clouds
58.402967,-116.0319,1724468400,2024-08-24 03:00:00,289.54,1005,50,2.33,309,broken clouds
58.551,-117.919833,1720018800,2024-07-03 15:00:00,290.8,1015,72,3.06,291,broken clouds
59.699167,-117.148033,1720450800,2024-07-08 15:00:00,291.68,1011,69,4.27,38,broken clouds
58.673167,-114.154,1720494000,2024-07-09 03:00:00,295.02,1010,65,1.67,63,broken clouds
52.117173,-115.195637,1722632400,2024-08-02 21:00:00,297.02,1019,40,3.27,102,broken clouds
54.576092,-117.507783,1721426400,2024-07-19 22:00:00,305.84,1012,25,6.2,118,clear sky
52.477,-116.521333,1721664000,2024-07-22 16:00:00,299.7,1012,29,1.5,112,overcast clouds
55.642917,-119.66935,1721422800,2024-07-19 21:00:00,304.54,1012,33,4.95,102,broken clouds
55.669217,-119.50355,1721725200,2024-07-23 09:00:00,288.82,1003,84,2.29,80,scattered clouds
55.698867,-119.376883,1723413600,2024-08-11 22:00:00,302.47,1007,23,1.41,240,overcast clouds
51.9495,-114.805217,1730134800,2024-10-28 17:00:00,277.06,1005,66,2.64,324,overcast clouds
58.985617,-119.41895,1720065600,2024-07-04 04:00:00,293.16,1014,56,2.23,255,overcast clouds
55.167219,-114.038608,1724875200,2024-08-28 20:00:00,293.94,1013,37,4.82,323,broken clouds
59.154683,-119.823717,1719928800,2024-07-02 14:00:00,289.08,1008,85,3.84,330,broken clouds
54.94435,-110.94405,1721167200,2024-07-16 22:00:00,301.51,1013,37,3.61,217,broken clouds
55.12455,-117.05,1722722400,2024-08-03 22:00:00,298.75,1013,37,2.86,17,few clouds
51.26435,-114.92245,1727287200,2024-09-25 18:00:00,298.79,995,33,4.02,234,broken clouds
58.965904,-119.84872,1720018800,2024-07-03 15:00:00,290.7,1015,64,1.52,338,broken clouds
57.308,-115.7485,1720663200,2024-07-11 02:00:00,296.87,1003,63,0.87,68,light rain
56.1177,-111.155833,1725307200,2024-09-02 20:00:00,302.2,1005,22,2.74,255,clear sky
55.145867,-111.149367,1721160000,2024-07-16 20:00:00,299.91,1013,38,3.04,186,overcast clouds
50.005417,-114.08715,1728216000,2024-10-06 12:00:00,280.37,1018,56,2.38,246,overcast clouds
49.836417,-113.961567,1728223200,2024-10-06 14:00:00,278.73,1019,61,3.56,264,overcast clouds
56.47276,-118.708695,1732122000,2024-11-20 17:00:00,255.44,1038,93,3.48,48,overcast clouds
57.4243,-115.076967,1720666800,2024-07-11 03:00:00,292.93,1005,87,3.29,178,moderate rain
52.52075,-116.2399,1721682000,2024-07-22 21:00:00,305.43,1007,22,5.48,104,broken clouds
58.34195,-119.1813,1720627200,2024-07-10 16:00:00,297.29,1004,39,2.35,102,clear sky
59.118917,-117.603667,1720638000,2024-07-10 19:00:00,305.52,1003,24,2.12,93,clear sky
57.453367,-115.7208,1727798400,2024-10-01 16:00:00,274.36,1009,61,1.6,348,overcast clouds
49.392667,-114.4385,1725573600,2024-09-05 22:00:00,300.8,1021,23,2.21,231,few clouds
55.1217,-110.530167,1721160000,2024-07-16 20:00:00,298.34,1014,39,3.69,211,overcast clouds
55.959383,-110.764517,1720656000,2024-07-11 00:00:00,306.65,1001,24,3.17,190,clear sky
55.0635,-110.866417,1721167200,2024-07-16 22:00:00,301.51,1013,37,3.61,217,broken clouds
59.56795,-119.283083,1719871200,2024-07-01 22:00:00,300.28,1003,29,3.0,353,overcast clouds
55.7647,-119.633917,1721646000,2024-07-22 11:00:00,289.0,1013,83,1.72,90,few clouds
55.805917,-119.2708,1721437200,2024-07-20 01:00:00,291.24,1019,93,4.42,265,light rain
55.442867,-119.686633,1721624400,2024-07-22 05:00:00,297.31,1014,49,6.25,85,clear sky
55.777123,-119.528515,1721448000,2024-07-20 04:00:00,287.24,1020,98,2.64,245,overcast clouds
57.313383,-115.035733,1720627200,2024-07-10 16:00:00,301.26,1004,42,0.51,59,broken clouds
57.306767,-114.654633,1720623600,2024-07-10 15:00:00,298.27,1005,48,0.31,165,broken clouds
55.573467,-114.172283,1720900800,2024-07-13 20:00:00,293.16,1012,44,1.77,235,overcast clouds
55.804333,-119.271167,1721613600,2024-07-22 02:00:00,300.33,1014,44,5.34,70,clear sky
55.724083,-119.269417,1722801600,2024-08-04 20:00:00,289.09,1020,73,4.04,345,light rain
54.216383,-118.201533,1723496400,2024-08-12 21:00:00,297.21,1004,32,1.76,347,scattered clouds
52.371117,-114.966767,1724958000,2024-08-29 19:00:00,294.8,1014,34,1.47,143,scattered clouds
55.955427,-115.72999,1720612800,2024-07-10 12:00:00,290.24,1006,70,0.85,113,scattered clouds
54.598167,-119.2355,1721538000,2024-07-21 05:00:00,290.09,1021,78,0.23,43,clear sky
50.612117,-115.128333,1723593600,2024-08-14 00:00:00,290.59,1009,37,1.32,276,overcast clouds
56.019633,-113.366133,1724184000,2024-08-20 20:00:00,296.82,1004,34,6.11,238,broken clouds
50.721617,-114.804367,1722794400,2024-08-04 18:00:00,291.06,1014,57,1.7,98,overcast clouds
58.366,-116.242667,1724958000,2024-08-29 19:00:00,292.52,1008,49,6.45,271,few clouds
55.756667,-110.8181,1720224000,2024-07-06 00:00:00,299.28,1007,30,4.06,267,broken clouds
55.712133,-110.720533,1721163600,2024-07-16 21:00:00,301.7,1013,34,3.28,196,overcast clouds
55.900217,-119.592133,1721426400,2024-07-19 22:00:00,303.76,1013,44,4.83,107,scattered clouds
58.693167,-116.7605,1722312000,2024-07-30 04:00:00,288.67,1000,68,1.23,65,scattered clouds
58.292583,-117.650005,1722470400,2024-08-01 00:00:00,292.85,1005,54,2.1,231,overcast clouds
55.7238,-119.497367,1721541600,2024-07-21 06:00:00,290.24,1021,74,1.87,93,clear sky
56.791333,-111.1969,1723510800,2024-08-13 01:00:00,302.32,1005,31,2.18,180,clear sky
59.157017,-114.964333,1719882000,2024-07-02 01:00:00,287.79,1005,84,2.57,116,light rain
54.857033,-115.002133,1723579200,2024-08-13 20:00:00,299.37,1005,35,1.78,80,few clouds
51.85145,-114.8688,1722542400,2024-08-01 20:00:00,298.89,1013,23,2.66,168,broken clouds
56.18225,-111.016117,1722276000,2024-07-29 18:00:00,299.67,998,32,3.34,221,scattered clouds
55.5282,-119.775617,1721613600,2024-07-22 02:00:00,299.85,1014,48,4.95,71,clear sky
56.92445,-113.6143,1723582800,2024-08-13 21:00:00,300.8,1005,28,1.77,193,few clouds
57.62748,-117.029218,1721322000,2024-07-18 17:00:00,302.13,1010,35,3.16,201,clear sky
59.65645,-119.619233,1720018800,2024-07-03 15:00:00,288.22,1015,71,2.64,25,overcast clouds
59.051433,-115.095723,1719882000,2024-07-02 01:00:00,287.79,1005,84,2.57,116,light rain
55.72655,-112.806117,1720897200,2024-07-13 19:00:00,296.72,1012,34,2.61,297,overcast clouds
55.59905,-116.714567,1728417600,2024-10-08 20:00:00,291.25,998,41,4.22,231,scattered clouds
56.315583,-119.057033,1727337600,2024-09-26 08:00:00,282.11,998,51,5.41,260,overcast clouds
49.396783,-114.314117,1727647200,2024-09-29 22:00:00,281.57,1005,52,9.24,245,scattered clouds
53.600383,-116.179383,1722142800,2024-07-28 05:00:00,288.29,1003,72,0.97,197,broken clouds
55.6835,-114.481508,1726347600,2024-09-14 21:00:00,291.35,1004,42,3.52,272,broken clouds
55.3727,-112.004133,1722445200,2024-07-31 17:00:00,296.93,1006,39,4.64,264,scattered clouds
55.275367,-111.070883,1721160000,2024-07-16 20:00:00,299.91,1013,38,3.04,186,overcast clouds
56.902917,-119.921283,1723507200,2024-08-13 00:00:00,302.05,1000,27,2.9,221,clear sky
54.126655,-115.724418,1723233600,2024-08-09 20:00:00,297.16,1018,32,5.28,144,clear sky
58.509018,-116.640038,1728586800,2024-10-10 19:00:00,273.88,1017,64,1.31,208,overcast clouds
56.398693,-110.189203,1720771200,2024-07-12 08:00:00,285.85,1011,58,1.87,263,scattered clouds
56.38755,-111.029067,1725570000,2024-09-05 21:00:00,293.19,1022,29,1.84,189,few clouds
54.734902,-115.03595,1720634400,2024-07-10 18:00:00,303.37,1004,40,2.5,152,clear sky
58.858,-114.494367,1719615600,2024-06-28 23:00:00,295.28,1015,21,1.9,125,few clouds
58.669333,-119.159033,1720018800,2024-07-03 15:00:00,289.04,1015,82,3.87,276,broken clouds
58.505333,-115.131833,1728223200,2024-10-06 14:00:00,276.71,1010,70,5.9,269,clear sky
54.079033,-115.553183,1728255600,2024-10-06 23:00:00,288.85,1014,45,2.2,174,overcast clouds
49.392667,-114.4385,1721998800,2024-07-26 13:00:00,280.17,1017,69,1.7,212,clear sky
49.392667,-114.4385,1723975200,2024-08-18 10:00:00,286.06,1015,74,1.91,5,broken clouds
49.392667,-114.4385,1722452400,2024-07-31 19:00:00,297.34,1012,36,5.85,233,few clouds
49.392667,-114.4385,1732366800,2024-11-23 13:00:00,263.91,1012,96,2.5,13,snow
49.392667,-114.4385,1720332000,2024-07-07 06:00:00,285.22,1019,77,1.45,22,scattered clouds
49.392667,-114.4385,1734332400,2024-12-16 07:00:00,259.08,1031,100,0.64,224,overcast clouds
49.392667,-114.4385,1723230000,2024-08-09 19:00:00,295.44,1018,34,1.11,37,broken clouds
49.392667,-114.4385,1715529600,2024-05-12 16:00:00,290.88,1008,49,2.88,199,scattered clouds
49.396783,-114.314117,1715234400,2024-05-09 06:00:00,277.1,1028,98,0.8,307,overcast clouds
49.396783,-114.314117,1712646000,2024-04-09 07:00:00,271.75,1013,92,4.61,253,overcast clouds
49.396783,-114.314117,1726452000,2024-09-16 02:00:00,282.69,1013,79,0.51,140,broken clouds
49.396783,-114.314117,1723291200,2024-08-10 12:00:00,281.43,1019,84,0.83,326,scattered clouds
49.396783,-114.314117,1732942800,2024-11-30 05:00:00,261.02,1027,97,3.59,266,overcast clouds
49.396783,-114.314117,1725303600,2024-09-02 19:00:00,302.18,1010,17,0.79,176,scattered clouds
49.396783,-114.314117,1730502000,2024-11-01 23:00:00,275.04,1008,62,1.35,235,overcast clouds
49.396783,-114.314117,1716598800,2024-05-25 01:00:00,284.39,1002,63,3.34,250,broken clouds
49.389743,-114.221015,1722056400,2024-07-27 05:00:00,280.09,1010,47,4.18,226,clear sky
49.389743,-114.221015,1717563600,2024-06-05 05:00:00,273.91,1004,87,7.57,241,light snow
49.389743,-114.221015,1728244800,2024-10-06 20:00:00,285.09,1017,34,4.91,230,overcast clouds
49.389743,-114.221015,1728604800,2024-10-11 00:00:00,280.49,1019,33,2.88,240,few clouds
49.389743,-114.221015,1722427200,2024-07-31 12:00:00,279.16,1015,89,5.05,230,clear sky
49.389743,-114.221015,1728367200,2024-10-08 06:00:00,277.05,1014,56,5.42,230,clear sky
49.75825,-114.431117,1716843600,2024-05-27 21:00:00,287.3,1015,44,5.09,249,broken clouds
49.75825,-114.431117,1716472800,2024-05-23 14:00:00,276.29,1015,92,0.67,223,broken clouds
49.75825,-114.431117,1731315600,2024-11-11 09:00:00,270.82,1011,98,2.75,251,overcast clouds
49.75825,-114.431117,1721415600,2024-07-19 19:00:00,303.97,1016,22,0.83,189,clear sky
49.75825,-114.431117,1726930800,2024-09-21 15:00:00,277.55,1022,82,1.46,256,clear sky
49.75825,-114.431117,1722837600,2024-08-05 06:00:00,285.92,1017,97,2.13,259,overcast clouds
49.81374,-113.97836,1728997200,2024-10-15 13:00:00,280.69,1017,65,3.37,261,overcast clouds
49.81374,-113.97836,1734584400,2024-12-19 05:00:00,259.35,1028,85,4.12,100,broken clouds
49.81374,-113.97836,1724000400,2024-08-18 17:00:00,292.27,1015,48,1.54,142,broken clouds
49.81374,-113.97836,1733158800,2024-12-02 17:00:00,267.05,1027,85,3.51,290,overcast clouds
49.81374,-113.97836,1715961600,2024-05-17 16:00:00,277.56,1003,79,5.0,359,broken clouds
49.81374,-113.97836,1735171200,2024-12-26 00:00:00,273.35,1006,44,16.98,260,broken clouds
50.005417,-114.08715,1727020800,2024-09-22 16:00:00,284.23,1010,55,2.89,239,overcast clouds
50.005417,-114.08715,1729148400,2024-10-17 07:00:00,279.42,1000,39,5.82,259,overcast clouds
50.005417,-114.08715,1731286800,2024-11-11 01:00:00,273.21,1013,86,2.98,168,broken clouds
50.005417,-114.08715,1712343600,2024-04-05 19:00:00,273.33,1008,86,2.97,348,overcast clouds
50.005417,-114.08715,1725343200,2024-09-03 06:00:00,291.14,1010,46,3.87,306,overcast clouds
50.005417,-114.08715,1723903200,2024-08-17 14:00:00,284.94,1014,85,1.94,247,broken clouds
50.066333,-114.154883,1712692800,2024-04-09 20:00:00,282.9,1006,40,5.23,268,clear sky
50.066333,-114.154883,1731841200,2024-11-17 11:00:00,273.53,991,53,3.31,214,overcast clouds
50.066333,-114.154883,1723536000,2024-08-13 08:00:00,286.22,1008,64,2.55,251,scattered clouds
50.066333,-114.154883,1717524000,2024-06-04 18:00:00,288.24,998,36,7.96,262,scattered clouds
50.579333,-115.056833,1718218800,2024-06-12 19:00:00,282.34,1009,34,4.05,257,clear sky
50.579333,-115.056833,1733212800,2024-12-03 08:00:00,264.84,1027,86,4.04,254,overcast clouds
50.579333,-115.056833,1732640400,2024-11-26 17:00:00,262.05,1017,97,2.59,253,overcast clouds
50.579333,-115.056833,1718676000,2024-06-18 02:00:00,268.84,1010,96,2.04,54,snow
50.579333,-115.056833,1724810400,2024-08-28 02:00:00,280.16,1007,57,1.55,214,overcast clouds
50.579333,-115.056833,1722621600,2024-08-02 18:00:00,289.95,1019,25,1.05,156,scattered clouds
50.721617,-114.804367,1724734800,2024-08-27 05:00:00,278.28,1016,78,2.9,240,overcast clouds
50.721617,-114.804367,1721530800,2024-07-21 03:00:00,290.45,1023,63,1.76,105,clear sky
50.721617,-114.804367,1723377600,2024-08-11 12:00:00,277.73,1017,87,1.27,254,broken clouds
50.721617,-114.804367,1719871200,2024-07-01 22:00:00,283.55,1011,72,1.0,298,overcast clouds
50.721617,-114.804367,1717822800,2024-06-08 05:00:00,274.24,1018,95,1.08,79,few clouds
50.721617,-114.804367,1729108800,2024-10-16 20:00:00,283.28,1001,79,2.56,241,overcast clouds
50.74775,-114.57196,1722564000,2024-08-02 02:00:00,299.81,1014,38,0.98,251,few clouds
50.74775,-114.57196,1725058800,2024-08-30 23:00:00,295.75,1013,39,2.06,292,overcast clouds
50.74775,-114.57196,1719442800,2024-06-26 23:00:00,290.49,1005,67,4.2,140,overcast clouds
50.74775,-114.57196,1735340400,2024-12-27 23:00:00,269.09,1002,82,2.45,246,clear sky
50.74775,-114.57196,1723316400,2024-08-10 19:00:00,293.27,1015,43,3.94,124,overcast clouds
50.74775,-114.57196,1731042000,2024-11-08 05:00:00,273.87,1018,79,4.04,250,clear sky
50.789717,-115.32285,1732471200,2024-11-24 18:00:00,263.45,1021,89,0.85,176,overcast clouds
50.789717,-115.32285,1717952400,2024-06-09 17:00:00,284.0,1014,58,2.02,213,broken clouds
50.789717,-115.32285,1734217200,2024-12-14 23:00:00,271.22,1005,94,3.17,200,overcast clouds
50.789717,-115.32285,1719763200,2024-06-30 16:00:00,282.89,1013,61,2.03,216,overcast clouds
50.789717,-115.32285,1714359600,2024-04-29 03:00:00,276.22,1008,94,2.0,211,overcast clouds
50.789717,-115.32285,1713974400,2024-04-24 16:00:00,277.18,1009,63,2.1,224,broken clouds
50.8108,-114.658917,1735200000,2024-12-26 08:00:00,267.86,1003,82,4.3,246,overcast clouds
50.8108,-114.658917,1735563600,2024-12-30 13:00:00,265.83,1023,91,1.3,277,snow
50.8108,-114.658917,1734937200,2024-12-23 07:00:00,268.41,1011,80,3.76,251,overcast clouds
50.8108,-114.658917,1732050000,2024-11-19 21:00:00,267.19,1022,73,2.01,85,scattered clouds
50.8108,-114.658917,1714528800,2024-05-01 02:00:00,273.0,1014,94,0.91,221,light snow
50.8108,-114.658917,1729983600,2024-10-26 23:00:00,287.86,1008,36,0.92,223,broken clouds
50.8108,-114.658917,1732485600,2024-11-24 22:00:00,258.85,1027,89,1.83,96,overcast clouds
50.830583,-114.615133,1714179600,2024-04-27 01:00:00,275.96,1013,75,2.45,125,overcast clouds
50.830583,-114.615133,1732777200,2024-11-28 07:00:00,250.95,1030,91,2.73,245,few clouds
50.830583,-114.615133,1718762400,2024-06-19 02:00:00,279.35,1016,86,1.34,191,overcast clouds
50.830583,-114.615133,1718967600,2024-06-21 11:00:00,278.64,1020,88,1.86,259,scattered clouds
50.830583,-114.615133,1718640000,2024-06-17 16:00:00,279.07,1010,71,2.46,14,overcast clouds
50.830583,-114.615133,1712998800,2024-04-13 09:00:00,272.6,1008,84,2.78,255,clear sky
51.049837,-115.166801,1720234800,2024-07-06 03:00:00,291.43,1014,71,0.77,72,overcast clouds
51.049837,-115.166801,1712196000,2024-04-04 02:00:00,272.68,1016,97,1.17,57,snow
51.049837,-115.166801,1732683600,2024-11-27 05:00:00,260.46,1026,92,2.36,246,scattered clouds
51.049837,-115.166801,1719054000,2024-06-22 11:00:00,280.28,1014,100,2.82,248,clear sky
51.049837,-115.166801,1715266800,2024-05-09 15:00:00,280.24,1028,100,1.23,228,clear sky
51.049837,-115.166801,1734912000,2024-12-23 00:00:00,270.39,1012,87,3.84,242,scattered clouds
51.049837,-115.166801,1730437200,2024-11-01 05:00:00,267.67,1012,86,1.24,249,overcast clouds
51.073815,-115.336913,1712217600,2024-04-04 08:00:00,272.19,1017,94,1.85,74,light snow
51.073815,-115.336913,1716292800,2024-05-21 12:00:00,272.87,1014,89,1.39,265,broken clouds
51.073815,-115.336913,1716656400,2024-05-25 17:00:00,280.61,1001,88,1.86,223,light rain
51.073815,-115.336913,1718726400,2024-06-18 16:00:00,278.28,1016,75,1.39,85,overcast clouds
51.073815,-115.336913,1732737600,2024-11-27 20:00:00,267.19,1024,79,2.25,255,overcast clouds
51.062667,-115.1533,1731808800,2024-11-17 02:00:00,271.82,999,60,5.39,244,overcast clouds
51.062667,-115.1533,1723885200,2024-08-17 09:00:00,285.31,1015,93,1.43,255,overcast clouds
51.062667,-115.1533,1725861600,2024-09-09 06:00:00,290.24,1008,100,2.85,246,scattered clouds
51.062667,-115.1533,1720972800,2024-07-14 16:00:00,291.69,1014,72,2.66,43,overcast clouds
51.062667,-115.1533,1715475600,2024-05-12 01:00:00,285.79,1012,100,1.75,50,overcast clouds
51.062667,-115.1533,1732906800,2024-11-29 19:00:00,257.65,1019,68,1.11,229,clear sky
51.148817,-115.032317,1713780000,2024-04-22 10:00:00,269.12,1016,100,3.26,249,broken clouds
51.148817,-115.032317,1715414400,2024-05-11 08:00:00,281.86,1014,100,2.89,250,scattered clouds
51.148817,-115.032317,1718010000,2024-06-10 09:00:00,283.67,1009,87,1.59,237,overcast clouds
51.148817,-115.032317,1735477200,2024-12-29 13:00:00,264.35,1011,82,2.86,253,clear sky
51.148817,-115.032317,1717812000,2024-06-08 02:00:00,285.24,1015,100,2.03,46,broken clouds
51.145033,-114.76445,1724781600,2024-08-27 18:00:00,294.35,1003,35,2.6,204,broken clouds
51.145033,-114.76445,1728468000,2024-10-09 10:00:00,280.24,1013,100,1.11,179,broken clouds
51.145033,-114.76445,1732885200,2024-11-29 13:00:00,254.79,1028,94,1.38,240,overcast clouds
51.145033,-114.76445,1727395200,2024-09-27 00:00:00,288.24,1005,41,2.45,208,broken clouds
51.145033,-114.76445,1714939200,2024-05-05 20:00:00,281.76,999,75,2.73,98,overcast clouds
51.145033,-114.76445,1716692400,2024-05-26 03:00:00,281.57,1000,90,1.29,227,overcast clouds
51.145033,-114.76445,1721235600,2024-07-17 17:00:00,297.64,1015,31,1.02,79,clear sky
51.145033,-114.76445,1717088400,2024-05-30 17:00:00,281.48,1014,44,1.85,279,overcast clouds
51.145033,-114.76445,1734969600,2024-12-23 16:00:00,270.94,1015,82,5.58,242,overcast clouds
51.167705,-114.814873,1730001600,2024-10-27 04:00:00,276.9,1014,100,3.03,253,scattered clouds
51.167705,-114.814873,1728345600,2024-10-08 00:00:00,291.57,1009,43,2.27,233,scattered clouds
51.167705,-114.814873,1715979600,2024-05-17 21:00:00,279.27,1005,73,3.44,358,overcast clouds
51.167705,-114.814873,1715666400,2024-05-14 06:00:00,280.06,1012,94,1.78,355,heavy intensity rain
51.167705,-114.814873,1728964800,2024-10-15 04:00:00,282.46,1012,100,2.69,249,clear sky
51.167705,-114.814873,1722747600,2024-08-04 05:00:00,286.43,1018,100,1.73,227,broken clouds
51.167705,-114.814873,1719100800,2024-06-23 00:00:00,295.46,1006,33,1.6,176,overcast clouds
51.167705,-114.814873,1732327200,2024-11-23 02:00:00,261.55,1026,98,1.25,46,overcast clouds
51.167705,-114.814873,1713870000,2024-04-23 11:00:00,271.56,1022,100,2.43,244,clear sky
51.260283,-115.092117,1720051200,2024-07-04 00:00:00,287.2,1019,88,0.8,110,overcast clouds
51.260283,-115.092117,1728583200,2024-10-10 18:00:00,281.57,1019,48,0.91,117,clear sky
51.260283,-115.092117,1725109200,2024-08-31 13:00:00,283.57,1024,100,1.12,224,scattered clouds
51.260283,-115.092117,1721678400,2024-07-22 20:00:00,302.12,1011,28,3.78,99,overcast clouds
51.260283,-115.092117,1715364000,2024-05-10 18:00:00,293.25,1016,28,2.16,247,clear sky
51.260283,-115.092117,1714597200,2024-05-01 21:00:00,274.48,1013,88,2.84,350,snow
51.256333,-114.994633,1727334000,2024-09-26 07:00:00,288.79,995,70,3.02,252,overcast clouds
51.256333,-114.994633,1726596000,2024-09-17 18:00:00,287.68,1004,53,2.18,100,few clouds
51.256333,-114.994633,1726264800,2024-09-13 22:00:00,291.05,1003,31,0.68,282,broken clouds
51.256333,-114.994633,1718150400,2024-06-12 00:00:00,288.04,999,50,3.7,275,broken clouds
51.256333,-114.994633,1726984800,2024-09-22 06:00:00,278.01,1016,100,3.44,245,broken clouds
51.256333,-114.994633,1712556000,2024-04-08 06:00:00,273.24,1016,92,2.51,245,scattered clouds
51.256333,-114.994633,1724461200,2024-08-24 01:00:00,295.46,1001,47,2.55,130,scattered clouds
51.256333,-114.994633,1730674800,2024-11-03 23:00:00,278.81,1010,45,2.51,243,scattered clouds
51.290947,-114.862412,1728878400,2024-10-14 04:00:00,283.57,1014,100,3.26,248,broken clouds
51.290947,-114.862412,1731322800,2024-11-11 11:00:00,272.68,1004,100,3.21,244,overcast clouds
51.290947,-114.862412,1733065200,2024-12-01 15:00:00,251.5,1034,97,0.97,207,overcast clouds
51.290947,-114.862412,1726977600,2024-09-22 04:00:00,278.49,1016,100,3.1,243,broken clouds
51.290947,-114.862412,1722996000,2024-08-07 02:00:00,285.84,1022,96,0.6,228,overcast clouds
51.290947,-114.862412,1723312800,2024-08-10 18:00:00,292.22,1014,41,2.07,88,overcast clouds
51.290947,-114.862412,1730206800,2024-10-29 13:00:00,272.16,1016,95,1.08,123,light snow
51.276217,-114.773533,1725487200,2024-09-04 22:00:00,289.35,1026,47,2.92,107,overcast clouds
51.276217,-114.773533,1727503200,2024-09-28 06:00:00,280.24,1017,100,2.36,250,broken clouds
51.276217,-114.773533,1731312000,2024-11-11 08:00:00,271.16,1007,100,3.84,241,overcast clouds
51.276217,-114.773533,1714132800,2024-04-26 12:00:00,273.51,1015,93,0.82,37,light snow
51.276217,-114.773533,1722445200,2024-07-31 17:00:00,295.62,1009,37,2.41,242,clear sky
51.276217,-114.773533,1723341600,2024-08-11 02:00:00,291.57,1014,75,1.05,316,broken clouds
51.3208,-114.696133,1732460400,2024-11-24 15:00:00,257.75,1032,85,2.3,296,broken clouds
51.3208,-114.696133,1723298400,2024-08-10 14:00:00,285.27,1018,80,1.4,196,few clouds
51.3208,-114.696133,1730253600,2024-10-30 02:00:00,274.33,1014,85,2.92,165,few clouds
51.3208,-114.696133,1725595200,2024-09-06 04:00:00,290.9,1022,61,2.55,178,clear sky
51.3208,-114.696133,1715925600,2024-05-17 06:00:00,278.74,1003,72,3.9,314,overcast clouds
51.50995,-115.262,1726617600,2024-09-18 00:00:00,288.31,1003,50,2.13,98,scattered clouds
51.50995,-115.262,1731974400,2024-11-19 00:00:00,264.65,1009,97,1.12,94,light snow
51.50995,-115.262,1721318400,2024-07-18 16:00:00,295.48,1015,40,0.71,351,overcast clouds
51.50995,-115.262,1733079600,2024-12-01 19:00:00,270.49,1023,75,2.53,229,overcast clouds
51.50995,-115.262,1718136000,2024-06-11 20:00:00,290.91,999,34,6.55,221,overcast clouds
51.50995,-115.262,1728673200,2024-10-11 19:00:00,280.01,1015,30,1.64,224,overcast clouds
51.50995,-115.262,1732903200,2024-11-29 18:00:00,264.87,1019,76,2.69,237,overcast clouds
51.50995,-115.262,1731405600,2024-11-12 10:00:00,268.08,1002,73,5.6,245,few clouds
51.54154,-114.969683,1731574800,2024-11-14 09:00:00,271.82,1001,74,1.21,252,overcast clouds
51.54154,-114.969683,1734166800,2024-12-14 09:00:00,268.26,1004,87,2.82,242,overcast clouds
51.54154,-114.969683,1712617200,2024-04-08 23:00:00,280.55,1005,72,2.51,182,broken clouds
51.54154,-114.969683,1715738400,2024-05-15 02:00:00,284.22,1012,76,1.32,102,broken clouds
51.4878,-114.682067,1732338000,2024-11-23 05:00:00,261.09,1026,96,3.51,143,snow
51.4878,-114.682067,1727074800,2024-09-23 07:00:00,281.94,1011,93,2.42,241,overcast clouds
51.4878,-114.682067,1732914000,2024-11-29 21:00:00,257.64,1025,90,4.5,148,broken clouds
51.4878,-114.682067,1725433200,2024-09-04 07:00:00,287.51,1021,93,2.57,326,overcast clouds
51.4878,-114.682067,1722240000,2024-07-29 08:00:00,285.11,1004,53,2.79,232,clear sky
51.4878,-114.682067,1725768000,2024-09-08 04:00:00,292.33,1012,43,2.94,205,clear sky
51.4878,-114.682067,1720008000,2024-07-03 12:00:00,282.75,1017,91,2.98,299,broken clouds
51.638417,-115.079833,1731214800,2024-11-10 05:00:00,271.66,1014,93,1.26,20,overcast clouds
51.638417,-115.079833,1729591200,2024-10-22 10:00:00,267.26,1023,97,1.31,200,broken clouds
51.638417,-115.079833,1732870800,2024-11-29 09:00:00,256.01,1031,98,1.01,296,broken clouds
51.638417,-115.079833,1719558000,2024-06-28 07:00:00,281.66,1010,99,2.89,298,moderate rain
51.638417,-115.079833,1733148000,2024-12-02 14:00:00,268.39,1024,90,2.53,239,overcast clouds
51.649833,-115.024733,1723017600,2024-08-07 08:00:00,283.89,1025,97,1.01,326,overcast clouds
51.649833,-115.024733,1719986400,2024-07-03 06:00:00,282.77,1016,95,1.38,291,overcast clouds
51.649833,-115.024733,1715752800,2024-05-15 06:00:00,282.22,1014,85,1.7,246,broken clouds
51.649833,-115.024733,1717372800,2024-06-03 00:00:00,288.89,997,44,4.17,132,broken clouds
