YEAR,LATITUDE,LONGITUDE,GENERAL_CAUSE,START_DATE,FUEL_TYPE
2006,52.5996,-115.829583,Lightning,2006-07-17 13:40:00,C3
2006,52.773717,-115.9133,Lightning,2006-07-04 17:00:00,C2
2006,58.002317,-112.606217,Lightning,2006-06-27 09:32:00,C2
2006,53.803567,-115.705833,Resident,2006-07-24 15:45:00,S1
2006,57.190667,-110.567667,Lightning,2006-06-18 17:39:00,C2
2006,52.794125,-115.889379,Lightning,2006-07-04 15:00:00,C2
2006,54.046283,-117.874033,Lightning,2006-07-24 18:00:00,C2
2006,52.709033,-116.4315,Lightning,2006-07-06 20:45:00,C3
2006,54.717383,-119.38325,Lightning,2006-07-03 17:45:00,C2
2006,56.166167,-113.257667,Lightning,2006-07-18 12:04:00,C2
2006,55.256283,-117.340133,Lightning,2006-08-01 14:30:00,M2
2006,50.729367,-114.690783,Lightning,2006-07-20 21:00:00,C3
2006,55.74505,-116.382433,Resident,2005-11-15 15:00:00,M1
2006,55.538567,-116.68675,Lightning,2006-08-24 18:00:00,M2
2006,49.213367,-114.226967,Lightning,2006-08-19 14:00:00,C3
2006,56.943233,-112.016033,Lightning,2006-08-25 18:00:00,C2
2006,53.9696,-118.51255,Oil & Gas Industry,2006-08-26 15:55:00,C2
2006,54.42305,-114.483033,Power Line Industry,2006-08-26 12:00:00,O1b
2006,53.969517,-118.512417,Oil & Gas Industry,2006-08-26 15:55:00,C3
2006,53.77555,-115.713367,Lightning,2006-08-23 20:00:00,M1
2006,57.0904,-113.739667,Lightning,2006-07-04 17:00:00,C2
2006,57.01975,-113.658117,Lightning,2006-07-04 16:05:00,C2
2006,54.3199,-117.99165,Lightning,2006-07-04 16:55:00,C2
2006,53.157383,-116.228433,Lightning,2006-07-03 17:00:00,C2
2006,58.419667,-117.501833,Lightning,2006-07-04 18:15:00,M2
2006,52.953483,-116.50225,Lightning,2006-07-03 20:00:00,C2
2006,57.01775,-118.232667,Lightning,2006-07-02 21:49:00,M2
2006,52.576017,-115.06295,Oil & Gas Industry,2006-07-04 12:00:00,S1
2006,51.7968,-115.343417,Lightning,2006-07-04 15:30:00,C2
2006,54.401642,-116.54555,Lightning,2006-07-04 19:15:00,C3
2006,57.398333,-113.350217,Lightning,2006-07-04 18:46:00,C2
