YEAR,LATITUDE,LONGITUDE,GENERAL_CAUSE,START_DATE,FUEL_TYPE
2024,56.683333,-113.357583,Lightning,2024-06-30 17:40:00,M2
2024,56.44885,-113.169442,Lightning,2024-07-01 14:13:00,C2
2024,57.091667,-112.389333,Lightning,2024-07-01 14:02:00,C2
2024,56.407483,-113.14655,Lightning,2024-07-01 14:03:00,C2
2024,57.72625,-112.14805,Lightning,2024-07-01 14:06:00,C1
2024,54.965583,-114.034,Agriculture Industry,2024-04-24 08:15:00,S1
2024,58.340283,-116.205883,Resident,2023-05-03 22:00:00,O1b
2024,55.932083,-110.727333,Incendiary,2024-05-05 18:30:00,O1a
2024,56.076667,-115.354167,Other Industry,2024-06-22 08:59:00,O1a
2024,58.195367,-116.35275,Government,2024-06-28 19:30:00,O1b
2024,53.09355,-115.241383,Oil & Gas Industry,2024-07-10 16:30:00,O1b
2024,52.3703,-116.29425,Resident,2024-07-10 21:55:00,M2
2024,59.116667,-117.65,Lightning,2024-07-10 15:00:00,C2
2024,57.843033,-115.259367,Lightning,2024-07-11 12:00:00,C2
2024,56.995917,-112.636217,Lightning,2024-07-01 13:42:00,C2
2024,56.045383,-115.04865,Lightning,2024-07-10 08:51:00,C2
2024,56.521652,-114.548202,Lightning,2024-07-11 15:09:00,M2
2024,56.42305,-111.394133,Recreation,2024-04-27 15:25:00,O1a
2024,55.906683,-110.746283,Incendiary,2024-05-05 20:00:00,O1a
2024,59.6925,-117.10325,Lightning,2024-07-01 21:48:00,C2
2024,59.141817,-119.941433,Lightning,2024-07-02 10:28:00,C2
2024,59.140533,-119.9483,Lightning,2024-07-02 00:00:00,C2
2024,59.140017,-119.952933,Lightning,2024-07-02 10:15:00,C2
2024,57.2595,-110.627433,Lightning,2024-07-02 18:21:00,M2
2024,56.323867,-111.982917,Lightning,2024-07-03 19:52:00,C2
2024,58.5225,-117.912117,Lightning,2024-07-04 13:58:00,C1
2024,58.41905,-117.897017,Lightning,2024-07-04 15:15:00,D1
2024,57.719517,-114.8273,Lightning,2024-07-04 17:00:00,M2
2024,59.389767,-116.47695,Lightning,2024-07-05 23:00:00,C2
2024,58.247933,-117.804167,Lightning,2024-07-04 15:00:00,D1
2024,57.077783,-118.74955,Lightning,2024-07-10 15:00:00,C2
2024,57.145,-114.783,Lightning,2024-07-10 17:32:00,C2
2024,57.599083,-115.582017,Lightning,2024-07-20 13:00:00,C2
2024,55.745617,-110.76135,Lightning,2024-07-05 20:10:00,C3
2024,53.435367,-115.327983,Lightning,2024-07-04 14:29:00,C2
2024,54.484833,-115.453317,Power Line Industry,2024-07-21 13:45:00,O1b
2024,55.929623,-110.721177,Resident,2024-07-26 01:55:00,C2
2024,53.358969,-117.567803,Power Line Industry,2024-07-23 16:35:00,O1b
2024,56.882583,-116.369833,Lightning,2024-07-13 18:30:00,C2
2024,55.949726,-113.812317,Power Line Industry,2024-03-15 16:00:00,O1a
2024,54.306652,-115.118652,Incendiary,2024-04-11 13:45:00,O1a
2024,55.9038,-115.637117,Resident,2024-05-04 12:00:00,M1
2024,53.742383,-115.143833,Undetermined,2024-05-09 19:00:00,O1a
2024,55.997883,-111.955433,Power Line Industry,2024-05-27 13:00:00,O1a
2024,57.912833,-116.33405,Recreation,2024-01-05 07:50:00,C2
2024,55.151833,-112.480767,Undetermined,2024-07-01 14:15:00,O1b
2024,54.77552,-110.589843,Power Line Industry,2024-07-07 13:30:00,O1b
2024,54.286793,-115.700127,Oil & Gas Industry,2024-07-09 12:00:00,M2
2024,57.278267,-118.0148,Lightning,2024-07-10 18:00:00,C2
2024,56.655483,-116.27465,Lightning,2024-07-10 20:00:00,C2
2024,57.014333,-110.900667,Lightning,2024-07-09 15:32:00,C2
2024,57.299868,-115.070018,Lightning,2024-07-10 10:18:00,D1
2024,57.4055,-118.83905,Lightning,2024-07-11 13:00:00,M2
2024,56.871333,-115.338767,Lightning,2024-07-10 21:46:00,C2
2024,56.94305,-115.541033,Lightning,2024-07-10 22:58:00,C2
2024,56.296717,-117.30625,Resident,2024-03-30 16:25:00,O1a
2024,55.92905,-110.72835,Incendiary,2024-04-22 14:40:00,D1
2024,55.906683,-110.746283,Incendiary,2024-05-05 20:01:00,O1a
2024,58.514,-115.148333,Resident,2024-05-06 21:50:00,O1b
2024,54.138348,-115.783532,Resident,2024-05-08 13:40:00,O1a
2024,56.597,-117.866533,Agriculture Industry,2024-05-10 17:50:00,C2
2024,51.273133,-114.7438,Power Line Industry,2024-04-27 14:30:00,O1a
2024,52.726917,-115.621467,Power Line Industry,2024-06-11 20:30:00,C2
2024,57.0365,-110.781,Lightning,2024-07-07 02:00:00,C2
2024,52.963115,-115.704513,Lightning,2024-07-15 15:00:00,C4
2024,55.143246,-110.182818,Lightning,2024-07-13 14:55:00,C2
2024,54.302623,-115.624817,Incendiary,2024-07-18 12:10:00,O1b
2024,51.887626,-114.960134,Recreation,2024-04-27 21:30:00,O1a
2024,58.44395,-116.762633,Undetermined,2024-05-06 14:15:00,O1b
2024,57.543167,-117.6077,Lightning,2024-07-13 21:00:00,M2
2024,56.365083,-116.817217,Lightning,2024-07-09 19:00:00,C2
2024,52.766167,-115.75582,Lightning,2024-07-24 12:00:00,S1
2024,52.124633,-115.166583,Lightning,2024-07-16 14:00:00,M2
2024,55.554492,-112.31565,Resident,2024-07-24 03:00:00,O1b
2024,54.199818,-115.871063,Under Investigation,2024-07-27 03:55:00,O1b
2024,57.437617,-119.345233,Lightning,2024-07-22 23:00:00,C2
2024,58.811947,-118.754464,Recreation,2024-05-06 14:00:00,O1a
2024,51.259167,-114.8143,Power Line Industry,2024-06-11 18:00:00,O1b
2024,54.515017,-110.822533,Power Line Industry,2024-06-16 10:15:00,M2
2024,59.082975,-118.870537,Power Line Industry,2024-06-20 12:15:00,C2
2024,56.031433,-113.884,Lightning,2024-06-30 17:47:00,M1
2024,53.546383,-116.33625,Under Investigation,2024-04-30 12:15:00,O1a
2024,58.760217,-111.109367,Recreation,2024-05-05 18:00:00,O1a
2024,55.336383,-111.86825,Lightning,2024-07-14 11:00:00,C1
2024,54.66985,-110.96694,Recreation,2024-07-14 00:01:00,O1b
2024,56.0,-110.9,Lightning,2024-07-14 13:40:00,C2
2024,55.159417,-113.856083,Power Line Industry,2024-06-07 14:00:00,M2
2024,52.993583,-115.484217,Lightning,2024-06-14 14:45:00,C3
2024,56.268378,-110.255548,Lightning,2024-07-11 19:30:00,C2
2024,57.231367,-115.8951,Lightning,2024-07-10 15:02:00,C2
2024,56.851222,-115.301508,Lightning,2024-07-10 21:44:00,C2
2024,57.659117,-115.0287,Lightning,2024-07-13 23:30:00,C2
2024,54.399667,-117.611333,Lightning,2024-07-19 18:05:00,C2
2024,54.685217,-118.41045,Lightning,2024-07-19 16:03:00,C6
2024,55.0562,-118.580917,Lightning,2024-07-19 16:45:00,M2
2024,55.0545,-118.564667,Lightning,2024-07-19 16:43:00,C2
2024,55.3423,-117.73315,Lightning,2024-07-19 19:42:00,M2
2024,55.067633,-117.40425,Incendiary,2024-04-11 17:20:00,D1
2024,54.1012,-115.682133,Power Line Industry,2024-06-24 11:00:00,M2
2024,56.41961,-116.108987,Lightning,2024-06-30 14:00:00,C2
2024,56.4065,-111.329817,Lightning,2024-07-01 15:18:00,C2
2024,58.947467,-117.553667,Lightning,2024-06-30 22:53:00,C1
2024,57.2544,-118.089517,Lightning,2024-07-13 21:00:00,C2
2024,57.253333,-118.0925,Lightning,2024-07-13 16:45:00,C2
2024,53.073083,-116.338417,Lightning,2024-07-15 21:02:00,S2
2024,56.640917,-111.169783,Lightning,2024-07-16 17:51:00,C2
2024,55.235867,-115.66855,Government,2024-07-18 11:00:00,C2
2024,54.811167,-118.173333,Lightning,2024-07-22 19:55:00,C2
2024,58.350033,-116.1818,Undetermined,2024-05-09 12:45:00,O1b
2024,56.37175,-116.80355,Lightning,2024-07-11 19:00:00,C2
2024,55.503583,-119.49625,Oil & Gas Industry,2024-05-10 15:45:00,M1
2024,59.019443,-114.695,Lightning,2024-07-18 12:00:00,C1
2024,57.575767,-117.026617,Lightning,2024-07-12 18:00:00,C2
2024,57.385667,-117.11635,Lightning,2024-07-12 18:00:00,M2
2024,57.207167,-115.355167,Lightning,2024-07-10 09:56:00,C2
2024,54.0314,-117.369767,Lightning,2024-07-19 19:15:00,C2
2024,55.932483,-110.72275,Incendiary,2024-04-18 22:56:00,O1a
2024,59.782867,-117.131667,Lightning,2024-07-02 08:26:00,C2
2024,55.668883,-110.4058,Lightning,2024-07-05 18:00:00,C3
2024,55.7649,-110.798117,Lightning,2024-07-05 20:05:00,C2
2024,55.71825,-112.669967,Lightning,2024-07-01 17:00:00,C4
2024,56.7745,-114.8545,Lightning,2024-07-10 14:38:00,M2
2024,56.6565,-114.845167,Lightning,2024-07-10 14:06:00,M2
2024,56.017333,-115.7185,Lightning,2024-07-10 07:29:00,C2
2024,56.0195,-115.732833,Lightning,2024-07-10 07:29:00,C2
2024,57.317833,-114.640517,Lightning,2024-07-10 17:42:00,C2
2024,56.513567,-116.22385,Power Line Industry,2024-07-09 11:00:00,O1b
2024,55.782333,-119.681667,Lightning,2024-07-19 01:00:00,C2
2024,55.736633,-119.39895,Lightning,2024-07-19 20:00:00,M2
2024,55.047583,-118.51805,Lightning,2024-07-19 18:00:00,C6
2024,51.54154,-114.969683,Lightning,2024-07-20 16:00:00,C2
2024,51.540973,-114.970867,Lightning,2024-07-20 16:00:00,C2
2024,56.950113,-115.003802,Lightning,2024-06-30 16:00:00,C1
2024,56.965217,-113.353733,Lightning,2024-06-30 17:47:00,C2
2024,57.23715,-115.306867,Lightning,2024-06-30 17:40:00,C2
2024,52.817467,-115.277133,Lightning,2024-07-10 19:05:00,C2
2024,58.52665,-117.917617,Lightning,2024-07-04 13:58:00,C1
2024,57.5606,-117.01995,Lightning,2024-07-16 21:00:00,M2
2024,57.191833,-117.771667,Lightning,2024-07-17 21:00:00,C1
2024,53.736317,-117.4714,Lightning,2024-07-19 17:58:00,C3
2024,53.754517,-117.097717,Under Investigation,2024-07-21 17:30:00,C4
2024,51.50995,-115.262,Lightning,2024-07-22 18:00:00,C3
2024,56.518933,-115.18111,Lightning,2024-07-13 10:15:00,C2
2024,55.9226,-110.729736,Resident,2024-04-14 14:00:00,O1a
2024,56.62685,-111.364,Power Line Industry,2024-04-14 16:00:00,O1a
2024,55.935283,-113.733367,Undetermined,2024-04-24 17:05:00,O1a
2024,54.651433,-111.8871,Resident,2024-04-14 21:00:00,O1b
2024,54.462,-118.672667,Lightning,2024-07-19 15:35:00,M2
2024,54.919953,-112.876295,Power Line Industry,2024-07-22 03:00:00,O1b
2024,56.479783,-119.976983,Lightning,2024-07-18 18:00:00,O1b
2024,52.501667,-116.2305,Lightning,2024-07-22 17:45:00,C2
2024,55.335,-117.822617,Lightning,2024-07-22 21:44:00,C2
2024,53.3902,-115.284633,Lightning,2024-07-20 15:00:00,S2
2024,53.142867,-117.4023,Forest Industry,2024-01-30 06:00:00,S1
2024,56.407797,-115.338427,Undetermined,2024-03-31 12:00:00,C2
2024,55.9283,-110.725083,Incendiary,2024-04-09 16:15:00,O1b
2024,55.949726,-113.819085,Undetermined,2024-04-10 11:00:00,O1a
2024,57.60175,-117.5735,Railroad,2024-05-02 12:00:00,O1a
2024,53.66795,-115.2738,Agriculture Industry,2024-05-04 11:00:00,O1a
2024,52.103833,-115.190167,Lightning,2024-06-21 13:36:00,C2
2024,55.151,-112.4807,Undetermined,2024-07-01 14:00:00,O1a
2024,55.012667,-113.4507,Lightning,2024-07-11 11:05:00,C2
2024,57.443367,-115.839542,Lightning,2024-07-15 12:00:00,C4
2024,56.675217,-112.033367,Lightning,2024-07-16 14:10:00,C2
2024,53.616467,-117.095833,Lightning,2024-07-19 18:18:00,M2
2024,57.940163,-116.37475,Lightning,2024-07-23 10:23:00,C2
2024,54.57954,-110.465088,Power Line Industry,2024-07-23 11:00:00,O1b
2024,56.384667,-111.748667,Lightning,2024-07-10 18:53:00,C2
2024,53.51355,-115.7325,Lightning,2024-07-11 17:18:00,C3
2024,53.53875,-115.633083,Lightning,2024-07-11 17:26:00,M2
2024,54.704833,-114.799917,Lightning,2024-06-23 15:30:00,M2
2024,55.965367,-112.502667,Lightning,2024-07-16 16:00:00,C2
2024,58.525467,-117.91035,Lightning,2024-07-23 12:11:00,S2
2024,55.724367,-119.49855,Lightning,2024-07-23 05:53:00,M2
2024,56.540817,-111.659533,Lightning,2024-07-24 02:33:00,M2
2024,57.220217,-119.2902,Lightning,2024-07-17 21:00:00,C2
2024,55.540617,-119.397033,Recreation,2024-01-05 12:00:00,C2
2024,57.08761,-111.698803,Recreation,2024-01-21 15:00:00,C2
2024,57.049133,-117.882833,Lightning,2024-06-29 19:00:00,M2
2024,57.064017,-118.520267,Lightning,2024-07-10 16:00:00,C2
2024,57.5332,-118.3387,Lightning,2024-07-10 19:00:00,O1b
2024,55.7785,-111.2115,Lightning,2024-07-18 15:30:00,C2
2024,55.852217,-119.297,Lightning,2024-07-19 19:03:00,M2
2024,52.52335,-116.240817,Lightning,2024-07-22 17:00:00,C3
2024,51.540983,-114.97085,Lightning,2024-07-20 16:00:00,C2
2024,54.997633,-118.70132,Lightning,2024-07-21 01:00:00,M2
2024,56.667672,-116.236125,Lightning,2024-07-13 18:00:00,C2
2024,54.701,-116.25,Forest Industry,2024-01-15 12:00:00,S2
2024,54.475857,-111.241035,Power Line Industry,2024-04-01 09:00:00,O1a
2024,56.074317,-111.882317,Incendiary,2024-04-09 00:00:00,O1a
2024,55.13525,-112.92955,Resident,2024-05-08 14:23:00,D1
2024,54.099613,-117.53241,Oil & Gas Industry,2024-05-08 16:00:00,S1
2024,50.1045,-114.222883,Undetermined,2024-05-08 14:00:00,O1a
2024,51.115917,-115.031233,Power Line Industry,2024-05-09 11:10:00,O1a
2024,56.021917,-111.932017,Resident,2024-05-04 01:50:00,O1a
2024,54.794083,-110.273233,Lightning,2024-07-16 18:15:00,C3
2024,54.954933,-110.404417,Lightning,2024-07-16 14:28:00,C2
2024,52.85755,-116.034067,Forest Industry,2024-07-19 20:00:00,S1
2024,56.942383,-115.548683,Lightning,2024-07-10 15:36:00,M2
2024,52.193833,-116.105,Lightning,2024-07-22 12:00:00,C2
2024,52.125583,-115.166833,Lightning,2024-07-16 15:53:00,C2
2024,58.154083,-114.437633,Lightning,2024-07-01 12:47:00,C2
2024,54.678887,-111.911827,Resident,2024-03-30 15:00:00,O1a
2024,54.794333,-115.517867,Oil & Gas Industry,2024-04-12 14:10:00,O1a
2024,55.286033,-114.467633,Resident,2023-12-10 09:00:00,S2
2024,55.273883,-113.235867,Resident,2024-04-20 21:00:00,O1b
2024,57.73435,-118.383367,Lightning,2024-06-14 12:00:00,C2
2024,58.86212,-117.603132,Lightning,2024-06-28 15:30:00,C2
2024,57.2999,-117.96145,Lightning,2024-07-11 18:00:00,C2
2024,53.3985,-115.281167,Lightning,2024-07-20 15:00:00,C4
2024,55.592283,-116.652883,Government,2024-07-22 16:00:00,M2
2024,58.710883,-118.68745,Resident,2024-05-29 00:00:00,O1a
2024,55.728233,-110.777283,Lightning,2024-07-05 20:00:00,C2
2024,55.580033,-118.503383,Resident,2024-02-23 05:30:00,O1a
2024,55.967033,-119.209617,Resident,2024-02-01 08:00:00,O1a
2024,53.569617,-116.597167,Resident,2024-06-07 19:00:00,C1
2024,54.675,-111.8547,Undetermined,2024-08-26 20:00:00,C1
2024,57.1308,-112.238467,Lightning,2024-07-01 14:31:00,C2
2024,56.349633,-111.3296,Lightning,2024-07-01 14:45:00,C2
2024,55.670117,-112.556183,Lightning,2024-07-13 15:00:00,C2
2024,55.115917,-110.3172,Lightning,2024-07-13 15:56:00,C2
2024,59.875117,-117.31305,Agriculture Industry,2024-07-14 00:00:00,S2
2024,59.37,-114.11,Lightning,2024-06-26 17:35:00,M2
2024,54.278103,-115.028435,Undetermined,2024-04-09 12:00:00,O1a
2024,55.913733,-110.738533,Incendiary,2024-04-22 19:58:00,O1a
2024,55.340283,-116.6972,Undetermined,2024-05-05 05:45:00,M2
2024,58.795233,-111.0586,Other Industry,2024-05-09 18:00:00,M1
2024,54.102188,-115.451598,Power Line Industry,2024-05-29 22:10:00,O1a
2024,52.6522,-115.751167,Lightning,2024-06-11 16:30:00,C3
2024,56.1186,-111.296183,Lightning,2024-07-16 15:01:00,C2
2024,57.348683,-115.6564,Lightning,2024-07-10 23:11:00,C2
2024,56.456417,-117.703383,Lightning,2024-07-19 19:00:00,M2
2024,59.979362,-111.832023,Resident,2024-07-21 23:40:00,M2
2024,55.378117,-116.164867,Lightning,2024-07-24 06:55:00,M2
2024,55.567467,-114.229333,Lightning,2024-07-13 09:45:00,C2
2024,54.217178,-116.22071,Under Investigation,2024-07-27 23:00:00,O1b
2024,56.619717,-115.052633,Lightning,2024-07-13 11:34:00,C2
2024,54.654667,-119.158933,Lightning,2024-07-19 20:00:00,C2
2024,58.485167,-117.0989,Resident,2024-05-11 13:15:00,C2
2024,56.251498,-114.894252,Lightning,2024-07-10 10:30:00,C2
2024,55.110216,-116.685782,Power Line Industry,2024-07-11 09:00:00,O1a
2024,55.459128,-116.698658,Agriculture Industry,2024-07-11 16:15:00,O1a
2024,55.694833,-110.65785,Lightning,2024-07-16 16:17:00,C2
2024,53.250748,-116.630935,Lightning,2024-07-15 19:58:00,C2
2024,54.2975,-118.6605,Lightning,2024-07-19 14:53:00,C2
2024,53.960983,-116.46145,Incendiary,2024-07-16 22:00:00,C2
2024,53.256733,-115.696117,Lightning,2024-07-18 17:50:00,C2
2024,53.3644,-115.32375,Lightning,2024-07-16 22:27:00,C2
2024,56.276867,-118.290917,Resident,2024-03-17 12:00:00,O1a
2024,51.4878,-114.682067,Resident,2024-04-22 16:30:00,O1a
2024,58.514133,-115.1582,Resident,2024-04-27 13:00:00,O1a
2024,56.618817,-117.298967,Agriculture Industry,2024-03-20 12:00:00,O1b
2024,54.660542,-115.573922,Lightning,2024-06-11 20:59:00,C2
2024,54.039333,-115.355178,Agriculture Industry,2024-07-16 19:30:00,O1b
2024,55.080817,-113.029317,Lightning,2024-07-17 16:00:00,C2
2024,52.598583,-115.821217,Lightning,2024-07-16 13:00:00,S2
2024,55.93755,-110.721133,Incendiary,2024-04-14 14:10:00,O1a
2024,58.471867,-116.158833,Power Line Industry,2024-04-15 15:00:00,O1a
2024,51.925117,-114.739,Resident,2024-04-26 15:30:00,S1
2024,56.292268,-117.441222,Undetermined,2024-05-09 06:00:00,D1
2024,55.6283,-119.2193,Oil & Gas Industry,2024-05-09 12:05:00,O1a
2024,57.76435,-117.084867,Power Line Industry,2024-05-09 18:30:00,C1
2024,56.964917,-118.354467,Lightning,2024-06-30 19:30:00,C2
2024,56.98865,-118.341033,Lightning,2024-06-30 20:11:00,C2
2024,57.00825,-118.439483,Lightning,2024-06-30 19:30:00,M2
2024,57.027167,-118.393833,Lightning,2024-06-30 19:30:00,M2
2024,55.27905,-115.716917,Lightning,2024-07-13 07:55:00,M2
2024,56.549517,-115.092233,Lightning,2024-07-13 09:21:00,C2
2024,56.067887,-113.469737,Lightning,2024-07-13 09:21:00,C2
2024,56.635083,-115.043433,Lightning,2024-07-13 11:34:00,C2
2024,54.00177,-116.601028,Lightning,2024-07-16 01:47:00,S2
2024,56.1615,-110.84825,Power Line Industry,2024-05-10 09:30:00,O1b
2024,56.161,-110.861333,Power Line Industry,2024-05-10 13:15:00,O1b
2024,57.929133,-117.548333,Power Line Industry,2024-05-10 19:00:00,M2
2024,54.655562,-113.937065,Power Line Industry,2024-05-11 14:00:00,M1
2024,51.622033,-114.747583,Power Line Industry,2024-05-16 14:51:00,O1b
2024,58.6787,-119.202117,Lightning,2024-07-01 21:07:00,C2
2024,57.246667,-115.825933,Lightning,2024-07-10 15:02:00,C2
2024,56.24375,-118.5037,Lightning,2024-07-13 12:00:00,O1b
2024,55.646,-112.81025,Lightning,2024-07-13 15:00:00,C2
2024,55.56565,-112.552117,Lightning,2024-07-13 15:00:00,M2
2024,54.694633,-117.067133,Agriculture Industry,2024-07-14 11:40:00,O1a
2024,55.0283,-110.4463,Lightning,2024-07-13 16:00:00,M2
2024,53.99752,-116.931678,Lightning,2024-07-19 19:49:00,M2
2024,58.65875,-118.558883,Lightning,2024-07-24 02:00:00,M2
2024,54.994617,-118.70475,Lightning,2024-07-19 15:50:00,C2
2024,56.3863,-111.027967,Power Line Industry,2024-04-27 11:50:00,O1a
2024,56.554378,-115.312767,Undetermined,2024-05-02 17:15:00,O1a
2024,54.225505,-115.786697,Under Investigation,2024-05-09 14:00:00,O1a
2024,54.332843,-114.775963,Incendiary,2024-05-18 20:46:00,O1b
2024,53.410617,-116.123917,Lightning,2024-06-04 22:51:00,C2
2024,53.400917,-115.72495,Lightning,2024-06-23 15:52:00,C2
2024,58.069867,-115.056433,Lightning,2024-07-11 13:00:00,C1
2024,52.498283,-115.923083,Oil & Gas Industry,2024-07-10 13:55:00,C2
2024,54.833667,-118.650333,Oil & Gas Industry,2024-07-16 11:37:00,O1a
2024,55.33785,-114.7408,Other Industry,2024-07-18 09:10:00,O1a
2024,56.6755,-117.247917,Incendiary,2024-03-28 13:50:00,O1a
2024,54.17195,-118.21125,Lightning,2024-08-11 18:00:00,S1
2024,58.584883,-118.82945,Lightning,2024-07-11 13:00:00,M2
2024,58.59707,-118.893092,Lightning,2024-07-11 09:47:00,M2
2024,51.722783,-115.405717,Lightning,2024-07-20 17:00:00,C3
2024,57.1919,-118.435733,Lightning,2024-07-23 23:00:00,C2
2024,57.232767,-118.423083,Lightning,2024-07-13 23:00:00,C2
2024,56.43835,-115.926707,Lightning,2024-07-08 17:15:00,C2
2024,57.225183,-115.8255,Lightning,2024-06-30 18:21:00,C2
2024,56.033378,-113.85808,Power Line Industry,2024-07-30 19:00:00,C2
2024,57.420957,-113.759147,Lightning,2024-07-10 15:10:00,C1
2024,54.519478,-117.380935,Lightning,2024-07-19 22:40:00,S1
2024,57.933917,-119.328517,Lightning,2024-08-23 17:00:00,M2
2024,54.103067,-115.451567,Under Investigation,2024-10-08 16:15:00,O1a
2024,54.341283,-114.765867,Under Investigation,2024-10-08 17:25:00,M2
2024,54.290333,-116.371133,Under Investigation,2024-10-08 17:45:00,C2
2024,56.195867,-116.96945,Lightning,2024-08-15 18:55:00,C2
2024,55.097467,-110.53035,Lightning,2024-07-16 16:00:00,C2
2024,56.637485,-111.145187,Recreation,2024-10-13 14:00:00,O1a
2024,58.83545,-117.424633,Recreation,2024-10-01 12:00:00,M1
2024,58.857783,-117.407417,Recreation,2024-10-14 12:00:00,M1
2024,50.579333,-115.056833,Lightning,2024-08-04 15:00:00,C3
2024,58.494283,-116.564583,Agriculture Industry,2024-08-20 19:30:00,O1b
2024,55.401383,-119.723333,Resident,2024-08-30 15:45:00,S1
2024,53.791383,-116.1175,Power Line Industry,2024-10-08 16:30:00,O1b
2024,53.700767,-116.163717,Power Line Industry,2024-10-08 16:30:00,O1b
2024,53.62395,-115.771083,Power Line Industry,2024-10-08 16:30:00,O1b
2024,57.293817,-118.643367,Lightning,2024-07-15 22:00:00,M2
2024,55.787083,-111.514083,Lightning,2024-07-10 18:00:00,C2
2024,55.42055,-110.78385,Lightning,2024-07-22 07:00:00,C2
2024,52.449667,-116.819667,Lightning,2024-07-22 12:00:00,C2
2024,55.881167,-119.093833,Lightning,2024-07-23 21:13:00,M2
2024,59.039667,-119.046283,Lightning,2024-07-01 01:30:00,M2
2024,55.10065,-111.119267,Lightning,2024-07-16 17:00:00,C2
2024,57.399483,-112.478283,Recreation,2024-09-24 13:00:00,C3
2024,58.466083,-114.538917,Resident,2024-10-14 13:00:00,O1b
2024,56.591477,-112.247133,Lightning,2024-07-16 14:23:00,C1
2024,56.246653,-110.22314,Lightning,2024-07-11 18:42:00,C2
2024,56.221183,-110.427267,Lightning,2024-07-12 10:45:00,C2
2024,55.73105,-110.435342,Lightning,2024-07-06 17:00:00,C2
2024,59.1433,-119.868067,Lightning,2024-07-02 09:42:00,C1
2024,55.698817,-119.376983,Lightning,2024-08-24 00:26:00,M1
2024,51.290947,-114.862412,Undetermined,2024-11-09 13:00:00,C2
2024,49.81374,-113.97836,Recreation,2024-11-16 08:00:00,C2
2024,55.88885,-115.814883,Undetermined,2024-07-31 19:45:00,O1b
2024,56.002467,-110.940117,Lightning,2024-07-14 13:30:00,C2
2024,56.485167,-115.32255,Undetermined,2024-08-20 20:45:00,M2
2024,54.23825,-115.741417,Under Investigation,2024-10-08 16:15:00,C2
2024,53.89065,-115.442983,Under Investigation,2024-10-08 16:20:00,O1a
2024,54.308867,-115.251767,Under Investigation,2024-10-08 17:46:00,M2
2024,59.2725,-115.648667,Lightning,2024-06-29 15:00:00,C1
2024,54.146115,-116.641,Under Investigation,2024-09-27 12:30:00,O1a
2024,53.714617,-115.408417,Agriculture Industry,2024-08-03 16:40:00,O1a
2024,52.721,-115.776367,Lightning,2024-08-12 16:00:00,C2
2024,58.61305,-119.1732,Lightning,2024-07-17 11:00:00,M2
2024,55.54745,-119.458467,Government,2024-08-15 15:20:00,M2
2024,56.56075,-113.32185,Lightning,2024-08-13 16:05:00,C2
2024,55.918133,-110.735517,Incendiary,2024-09-10 14:00:00,S2
2024,54.1075,-118.297333,Undetermined,2024-08-02 17:57:00,C2
2024,58.587585,-119.497532,Lightning,2024-08-02 00:00:00,C2
2024,58.582217,-119.457883,Lightning,2024-08-02 00:00:00,C2
2024,58.533,-117.8685,Lightning,2024-08-02 00:00:00,S2
2024,55.095883,-119.902917,Lightning,2024-08-24 01:32:00,M2
2024,58.891983,-117.004867,Lightning,2024-06-27 14:00:00,C2
2024,55.184383,-110.650133,Lightning,2024-07-20 14:00:00,M2
2024,57.617183,-117.858983,Lightning,2024-07-13 19:00:00,C2
2024,55.95575,-119.671733,Agriculture Industry,2024-01-01 12:00:00,S2
2024,58.020183,-118.6842,Lightning,2024-08-13 19:00:00,C2
2024,58.430217,-118.5671,Lightning,2024-07-24 12:00:00,C2
2024,58.7445,-114.203683,Lightning,2024-07-16 06:00:00,S1
2024,56.02075,-110.961033,Lightning,2024-07-16 15:30:00,M1
2024,55.2664,-111.21795,Lightning,2024-08-13 17:00:00,C2
2024,55.418667,-112.541667,Lightning,2024-08-13 17:18:00,C2
2024,58.740667,-117.415833,Lightning,2024-07-23 13:10:00,C2
2024,57.954667,-117.907017,Lightning,2024-08-23 17:15:00,M2
2024,52.680833,-115.0783,Power Line Industry,2024-09-16 16:00:00,M2
2024,58.660633,-118.560403,Lightning,2024-07-22 23:40:00,C2
2024,58.314833,-118.674167,Lightning,2024-07-23 13:00:00,C2
2024,55.996067,-115.542917,Under Investigation,2024-11-13 00:00:00,D1
2024,52.826833,-115.281717,Lightning,2024-07-10 18:43:00,M2
2024,56.463683,-117.682283,Agriculture Industry,2024-11-03 16:00:00,S2
2024,53.603383,-116.60845,Recreation,2024-09-30 08:00:00,M1
2024,58.673333,-114.1515,Lightning,2024-07-18 10:00:00,C2
2024,56.57595,-111.793967,Under Investigation,2024-05-09 16:00:00,M1
2024,56.35,-111.345667,Lightning,2024-07-01 15:45:00,C2
2024,56.35115,-111.324817,Lightning,2024-07-01 14:45:00,C2
2024,57.5488,-111.86635,Lightning,2024-07-02 13:16:00,M2
2024,57.553967,-111.203467,Lightning,2024-07-02 17:27:00,C2
2024,56.3299,-112.003183,Lightning,2024-07-02 18:28:00,C2
2024,56.317517,-111.9807,Lightning,2024-07-02 18:02:00,C2
2024,57.358452,-110.956948,Lightning,2024-07-02 18:09:00,C1
2024,55.135,-111.025617,Lightning,2024-07-16 16:30:00,C3
2024,55.7835,-110.827333,Lightning,2024-07-05 18:40:00,C2
2024,53.478195,-118.873277,Lightning,2024-07-19 13:50:00,C2
